GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC01_VC48,HC01_VC92,HC03_VC92,HC01_VC93,HC03_VC93
Id,Id2,Geography,Estimate; SEX AND AGE - Total population,Estimate; RACE - Total population,Estimate; HISPANIC OR LATINO AND RACE - Total population,Percent; HISPANIC OR LATINO AND RACE - Total population,Estimate; HISPANIC OR LATINO AND RACE - Total population - Hispanic or Latino (of any race),Percent; HISPANIC OR LATINO AND RACE - Total population - Hispanic or Latino (of any race)
8600000US26451,26451,ZCTA5 26451,787,787,787,787,0,0
8600000US26452,26452,ZCTA5 26452,8796,8796,8796,8796,0,0
8600000US26456,26456,ZCTA5 26456,3428,3428,3428,3428,37,1.1
8600000US26501,26501,ZCTA5 26501,21555,21555,21555,21555,665,3.1
8600000US26505,26505,ZCTA5 26505,38483,38483,38483,38483,1064,2.8
8600000US26508,26508,ZCTA5 26508,33336,33336,33336,33336,426,1.3
8600000US26519,26519,ZCTA5 26519,2213,2213,2213,2213,0,0
8600000US26520,26520,ZCTA5 26520,1099,1099,1099,1099,20,1.8
8600000US26521,26521,ZCTA5 26521,258,258,258,258,0,0
8600000US26525,26525,ZCTA5 26525,7619,7619,7619,7619,671,8.8
8600000US26534,26534,ZCTA5 26534,2484,2484,2484,2484,0,0
8600000US26537,26537,ZCTA5 26537,5066,5066,5066,5066,1,0
8600000US26541,26541,ZCTA5 26541,2696,2696,2696,2696,6,0.2
8600000US26542,26542,ZCTA5 26542,2553,2553,2553,2553,0,0
8600000US26543,26543,ZCTA5 26543,325,325,325,325,0,0
8600000US26547,26547,ZCTA5 26547,2639,2639,2639,2639,0,0
8600000US26554,26554,ZCTA5 26554,42090,42090,42090,42090,579,1.4
8600000US26559,26559,ZCTA5 26559,1243,1243,1243,1243,22,1.8
8600000US26560,26560,ZCTA5 26560,239,239,239,239,0,0
8600000US26562,26562,ZCTA5 26562,509,509,509,509,0,0
8600000US26563,26563,ZCTA5 26563,436,436,436,436,0,0
8600000US26568,26568,ZCTA5 26568,613,613,613,613,0,0
8600000US26570,26570,ZCTA5 26570,4179,4179,4179,4179,0,0
8600000US26571,26571,ZCTA5 26571,2501,2501,2501,2501,3,0.1
8600000US26572,26572,ZCTA5 26572,317,317,317,317,0,0
8600000US26574,26574,ZCTA5 26574,620,620,620,620,18,2.9
8600000US26575,26575,ZCTA5 26575,776,776,776,776,7,0.9
8600000US26576,26576,ZCTA5 26576,441,441,441,441,0,0
8600000US26581,26581,ZCTA5 26581,929,929,929,929,0,0
8600000US26582,26582,ZCTA5 26582,4534,4534,4534,4534,48,1.1
8600000US26585,26585,ZCTA5 26585,355,355,355,355,0,0
8600000US26586,26586,ZCTA5 26586,198,198,198,198,0,0
8600000US26587,26587,ZCTA5 26587,303,303,303,303,0,0
8600000US26588,26588,ZCTA5 26588,2717,2717,2717,2717,20,0.7
8600000US26590,26590,ZCTA5 26590,570,570,570,570,0,0
8600000US26591,26591,ZCTA5 26591,1069,1069,1069,1069,0,0
8600000US26601,26601,ZCTA5 26601,4848,4848,4848,4848,128,2.6
8600000US26610,26610,ZCTA5 26610,1248,1248,1248,1248,0,0
8600000US26611,26611,ZCTA5 26611,209,209,209,209,0,0
8600000US26615,26615,ZCTA5 26615,259,259,259,259,0,0
8600000US26617,26617,ZCTA5 26617,158,158,158,158,0,0
8600000US26619,26619,ZCTA5 26619,327,327,327,327,0,0
8600000US26621,26621,ZCTA5 26621,767,767,767,767,2,0.3
8600000US26623,26623,ZCTA5 26623,1495,1495,1495,1495,0,0
8600000US26624,26624,ZCTA5 26624,2473,2473,2473,2473,0,0
8600000US26627,26627,ZCTA5 26627,291,291,291,291,0,0
8600000US26629,26629,ZCTA5 26629,342,342,342,342,0,0
8600000US26631,26631,ZCTA5 26631,459,459,459,459,0,0
8600000US26636,26636,ZCTA5 26636,500,500,500,500,0,0
8600000US26638,26638,ZCTA5 26638,122,122,122,122,0,0
8600000US26651,26651,ZCTA5 26651,9618,9618,9618,9618,113,1.2
8600000US26656,26656,ZCTA5 26656,275,275,275,275,0,0
8600000US26660,26660,ZCTA5 26660,245,245,245,245,0,0
8600000US26662,26662,ZCTA5 26662,1126,1126,1126,1126,0,0
8600000US26676,26676,ZCTA5 26676,356,356,356,356,0,0
8600000US26678,26678,ZCTA5 26678,1436,1436,1436,1436,0,0
8600000US26679,26679,ZCTA5 26679,1677,1677,1677,1677,0,0
8600000US26680,26680,ZCTA5 26680,171,171,171,171,0,0
8600000US26681,26681,ZCTA5 26681,1428,1428,1428,1428,0,0
8600000US26684,26684,ZCTA5 26684,250,250,250,250,0,0
8600000US26690,26690,ZCTA5 26690,505,505,505,505,18,3.6
8600000US26691,26691,ZCTA5 26691,491,491,491,491,0,0
8600000US26704,26704,ZCTA5 26704,5734,5734,5734,5734,0,0
8600000US26705,26705,ZCTA5 26705,667,667,667,667,0,0
8600000US26707,26707,ZCTA5 26707,255,255,255,255,0,0
8600000US26710,26710,ZCTA5 26710,2089,2089,2089,2089,0,0
8600000US26711,26711,ZCTA5 26711,2274,2274,2274,2274,6,0.3
8600000US26714,26714,ZCTA5 26714,372,372,372,372,0,0
8600000US26716,26716,ZCTA5 26716,888,888,888,888,0,0
8600000US26717,26717,ZCTA5 26717,1037,1037,1037,1037,12,1.2
8600000US26719,26719,ZCTA5 26719,3054,3054,3054,3054,0,0
8600000US26720,26720,ZCTA5 26720,124,124,124,124,0,0
8600000US26722,26722,ZCTA5 26722,848,848,848,848,5,0.6
8600000US26726,26726,ZCTA5 26726,13333,13333,13333,13333,205,1.5
8600000US26731,26731,ZCTA5 26731,252,252,252,252,0,0
8600000US26739,26739,ZCTA5 26739,855,855,855,855,0,0
8600000US26743,26743,ZCTA5 26743,1432,1432,1432,1432,22,1.5
8600000US26750,26750,ZCTA5 26750,742,742,742,742,10,1.3
8600000US26753,26753,ZCTA5 26753,5575,5575,5575,5575,11,0.2
8600000US26755,26755,ZCTA5 26755,832,832,832,832,79,9.5
8600000US26757,26757,ZCTA5 26757,6601,6601,6601,6601,157,2.4
8600000US26761,26761,ZCTA5 26761,509,509,509,509,15,2.9
8600000US26763,26763,ZCTA5 26763,1973,1973,1973,1973,10,0.5
8600000US26764,26764,ZCTA5 26764,3798,3798,3798,3798,33,0.9
8600000US26767,26767,ZCTA5 26767,620,620,620,620,0,0
8600000US26801,26801,ZCTA5 26801,1087,1087,1087,1087,0,0
8600000US26802,26802,ZCTA5 26802,1161,1161,1161,1161,0,0
8600000US26804,26804,ZCTA5 26804,886,886,886,886,0,0
8600000US26807,26807,ZCTA5 26807,2579,2579,2579,2579,59,2.3
8600000US26808,26808,ZCTA5 26808,839,839,839,839,0,0
8600000US26810,26810,ZCTA5 26810,478,478,478,478,0,0
8600000US26812,26812,ZCTA5 26812,1225,1225,1225,1225,29,2.4
8600000US26814,26814,ZCTA5 26814,403,403,403,403,5,1.2
8600000US26815,26815,ZCTA5 26815,755,755,755,755,0,0
8600000US26817,26817,ZCTA5 26817,212,212,212,212,0,0
8600000US26818,26818,ZCTA5 26818,780,780,780,780,0,0
8600000US26823,26823,ZCTA5 26823,257,257,257,257,0,0
8600000US26833,26833,ZCTA5 26833,2562,2562,2562,2562,48,1.9
8600000US26836,26836,ZCTA5 26836,7201,7201,7201,7201,375,5.2
8600000US26845,26845,ZCTA5 26845,623,623,623,623,66,10.6
8600000US26847,26847,ZCTA5 26847,6173,6173,6173,6173,43,0.7
8600000US26851,26851,ZCTA5 26851,2075,2075,2075,2075,95,4.6
8600000US26852,26852,ZCTA5 26852,897,897,897,897,14,1.6
8600000US26855,26855,ZCTA5 26855,697,697,697,697,0,0
8600000US26865,26865,ZCTA5 26865,243,243,243,243,22,9.1
8600000US26866,26866,ZCTA5 26866,672,672,672,672,0,0
8600000US26884,26884,ZCTA5 26884,620,620,620,620,14,2.3
8600000US27006,27006,ZCTA5 27006,14363,14363,14363,14363,442,3.1
8600000US27007,27007,ZCTA5 27007,2232,2232,2232,2232,72,3.2
8600000US27009,27009,ZCTA5 27009,2656,2656,2656,2656,61,2.3
8600000US27011,27011,ZCTA5 27011,5319,5319,5319,5319,202,3.8
8600000US27012,27012,ZCTA5 27012,27376,27376,27376,27376,1698,6.2
8600000US27013,27013,ZCTA5 27013,5909,5909,5909,5909,216,3.7
8600000US27014,27014,ZCTA5 27014,859,859,859,859,0,0
8600000US27016,27016,ZCTA5 27016,1539,1539,1539,1539,59,3.8
8600000US27017,27017,ZCTA5 27017,9453,9453,9453,9453,2123,22.5
8600000US27018,27018,ZCTA5 27018,7573,7573,7573,7573,887,11.7
8600000US27019,27019,ZCTA5 27019,3750,3750,3750,3750,61,1.6
8600000US27020,27020,ZCTA5 27020,6112,6112,6112,6112,677,11.1
8600000US27021,27021,ZCTA5 27021,18217,18217,18217,18217,568,3.1
8600000US27022,27022,ZCTA5 27022,1199,1199,1199,1199,0,0
8600000US27023,27023,ZCTA5 27023,13005,13005,13005,13005,361,2.8
8600000US27024,27024,ZCTA5 27024,2926,2926,2926,2926,85,2.9
8600000US27025,27025,ZCTA5 27025,11681,11681,11681,11681,198,1.7
8600000US27027,27027,ZCTA5 27027,4298,4298,4298,4298,224,5.2
8600000US27028,27028,ZCTA5 27028,26280,26280,26280,26280,2318,8.8
8600000US27030,27030,ZCTA5 27030,36316,36316,36316,36316,3632,10
8600000US27040,27040,ZCTA5 27040,11518,11518,11518,11518,407,3.5
8600000US27041,27041,ZCTA5 27041,8141,8141,8141,8141,135,1.7
8600000US27042,27042,ZCTA5 27042,701,701,701,701,59,8.4
8600000US27043,27043,ZCTA5 27043,6639,6639,6639,6639,344,5.2
8600000US27045,27045,ZCTA5 27045,9285,9285,9285,9285,1005,10.8
8600000US27046,27046,ZCTA5 27046,1852,1852,1852,1852,16,0.9
8600000US27047,27047,ZCTA5 27047,1251,1251,1251,1251,104,8.3
8600000US27048,27048,ZCTA5 27048,8511,8511,8511,8511,912,10.7
8600000US27050,27050,ZCTA5 27050,3968,3968,3968,3968,65,1.6
8600000US27051,27051,ZCTA5 27051,8062,8062,8062,8062,789,9.8
8600000US27052,27052,ZCTA5 27052,9752,9752,9752,9752,196,2
8600000US27053,27053,ZCTA5 27053,3072,3072,3072,3072,1,0
8600000US27054,27054,ZCTA5 27054,2182,2182,2182,2182,158,7.2
8600000US27055,27055,ZCTA5 27055,14014,14014,14014,14014,1896,13.5
8600000US27101,27101,ZCTA5 27101,18702,18702,18702,18702,1386,7.4
8600000US27103,27103,ZCTA5 27103,35792,35792,35792,35792,4682,13.1
8600000US27104,27104,ZCTA5 27104,28257,28257,28257,28257,1927,6.8
8600000US27105,27105,ZCTA5 27105,40521,40521,40521,40521,6482,16
8600000US27106,27106,ZCTA5 27106,47822,47822,47822,47822,7421,15.5
8600000US27107,27107,ZCTA5 27107,46975,46975,46975,46975,9443,20.1
8600000US27109,27109,ZCTA5 27109,2456,2456,2456,2456,99,4
8600000US27110,27110,ZCTA5 27110,2369,2369,2369,2369,73,3.1
8600000US27127,27127,ZCTA5 27127,38963,38963,38963,38963,5818,14.9
8600000US27201,27201,ZCTA5 27201,80,80,80,80,0,0
8600000US27203,27203,ZCTA5 27203,22024,22024,22024,22024,5618,25.5
8600000US27205,27205,ZCTA5 27205,34230,34230,34230,34230,3544,10.4
8600000US27207,27207,ZCTA5 27207,3154,3154,3154,3154,3,0.1
8600000US27208,27208,ZCTA5 27208,1595,1595,1595,1595,10,0.6
8600000US27209,27209,ZCTA5 27209,4415,4415,4415,4415,1962,44.4
8600000US27212,27212,ZCTA5 27212,1802,1802,1802,1802,54,3
8600000US27214,27214,ZCTA5 27214,10706,10706,10706,10706,1053,9.8
8600000US27215,27215,ZCTA5 27215,40081,40081,40081,40081,4238,10.6
8600000US27217,27217,ZCTA5 27217,37270,37270,37270,37270,7933,21.3
8600000US27229,27229,ZCTA5 27229,3544,3544,3544,3544,1002,28.3
8600000US27231,27231,ZCTA5 27231,1780,1780,1780,1780,116,6.5
8600000US27233,27233,ZCTA5 27233,3548,3548,3548,3548,34,1
8600000US27235,27235,ZCTA5 27235,4205,4205,4205,4205,267,6.3
8600000US27239,27239,ZCTA5 27239,8896,8896,8896,8896,73,0.8
8600000US27242,27242,ZCTA5 27242,2118,2118,2118,2118,408,19.3
8600000US27243,27243,ZCTA5 27243,4391,4391,4391,4391,109,2.5
8600000US27244,27244,ZCTA5 27244,14453,14453,14453,14453,613,4.2
8600000US27248,27248,ZCTA5 27248,4494,4494,4494,4494,551,12.3
8600000US27249,27249,ZCTA5 27249,12638,12638,12638,12638,882,7
8600000US27252,27252,ZCTA5 27252,2376,2376,2376,2376,46,1.9
8600000US27253,27253,ZCTA5 27253,29766,29766,29766,29766,3960,13.3
8600000US27258,27258,ZCTA5 27258,7072,7072,7072,7072,862,12.2
8600000US27260,27260,ZCTA5 27260,24985,24985,24985,24985,3134,12.5
8600000US27262,27262,ZCTA5 27262,24252,24252,24252,24252,3395,14
8600000US27263,27263,ZCTA5 27263,22196,22196,22196,22196,1617,7.3
8600000US27265,27265,ZCTA5 27265,50060,50060,50060,50060,3182,6.4
8600000US27278,27278,ZCTA5 27278,26135,26135,26135,26135,2612,10
8600000US27281,27281,ZCTA5 27281,2804,2804,2804,2804,377,13.4
8600000US27282,27282,ZCTA5 27282,17353,17353,17353,17353,924,5.3
8600000US27283,27283,ZCTA5 27283,2728,2728,2728,2728,89,3.3
8600000US27284,27284,ZCTA5 27284,53894,53894,53894,53894,5537,10.3
8600000US27288,27288,ZCTA5 27288,23370,23370,23370,23370,1813,7.8
8600000US27291,27291,ZCTA5 27291,1807,1807,1807,1807,17,0.9
8600000US27292,27292,ZCTA5 27292,39860,39860,39860,39860,3670,9.2
8600000US27295,27295,ZCTA5 27295,37883,37883,37883,37883,1302,3.4
8600000US27298,27298,ZCTA5 27298,10012,10012,10012,10012,834,8.3
8600000US27299,27299,ZCTA5 27299,5712,5712,5712,5712,582,10.2
8600000US27301,27301,ZCTA5 27301,8514,8514,8514,8514,642,7.5
8600000US27302,27302,ZCTA5 27302,30391,30391,30391,30391,1999,6.6
8600000US27305,27305,ZCTA5 27305,1691,1691,1691,1691,52,3.1
8600000US27306,27306,ZCTA5 27306,6327,6327,6327,6327,449,7.1
8600000US27310,27310,ZCTA5 27310,7285,7285,7285,7285,299,4.1
8600000US27311,27311,ZCTA5 27311,3476,3476,3476,3476,280,8.1
8600000US27312,27312,ZCTA5 27312,19776,19776,19776,19776,985,5
8600000US27313,27313,ZCTA5 27313,6925,6925,6925,6925,310,4.5
8600000US27314,27314,ZCTA5 27314,1109,1109,1109,1109,0,0
8600000US27315,27315,ZCTA5 27315,2114,2114,2114,2114,86,4.1
8600000US27316,27316,ZCTA5 27316,7380,7380,7380,7380,1304,17.7
8600000US27317,27317,ZCTA5 27317,16215,16215,16215,16215,2169,13.4
8600000US27320,27320,ZCTA5 27320,38724,38724,38724,38724,1955,5
8600000US27325,27325,ZCTA5 27325,6523,6523,6523,6523,1287,19.7
8600000US27326,27326,ZCTA5 27326,2963,2963,2963,2963,4,0.1
8600000US27330,27330,ZCTA5 27330,39532,39532,39532,39532,7396,18.7
8600000US27332,27332,ZCTA5 27332,31425,31425,31425,31425,5371,17.1
8600000US27340,27340,ZCTA5 27340,26,26,26,26,0,0
8600000US27341,27341,ZCTA5 27341,5830,5830,5830,5830,609,10.4
8600000US27343,27343,ZCTA5 27343,1407,1407,1407,1407,0,0
8600000US27344,27344,ZCTA5 27344,18865,18865,18865,18865,5541,29.4
8600000US27349,27349,ZCTA5 27349,5545,5545,5545,5545,127,2.3
8600000US27350,27350,ZCTA5 27350,6575,6575,6575,6575,396,6
8600000US27355,27355,ZCTA5 27355,2470,2470,2470,2470,46,1.9
8600000US27356,27356,ZCTA5 27356,2952,2952,2952,2952,279,9.5
8600000US27357,27357,ZCTA5 27357,7774,7774,7774,7774,562,7.2
8600000US27358,27358,ZCTA5 27358,15084,15084,15084,15084,723,4.8
8600000US27360,27360,ZCTA5 27360,45720,45720,45720,45720,4470,9.8
8600000US27370,27370,ZCTA5 27370,14551,14551,14551,14551,206,1.4
8600000US27371,27371,ZCTA5 27371,8848,8848,8848,8848,175,2
8600000US27376,27376,ZCTA5 27376,9324,9324,9324,9324,477,5.1
8600000US27377,27377,ZCTA5 27377,8643,8643,8643,8643,345,4
8600000US27379,27379,ZCTA5 27379,5798,5798,5798,5798,255,4.4
8600000US27401,27401,ZCTA5 27401,21650,21650,21650,21650,918,4.2
8600000US27403,27403,ZCTA5 27403,22417,22417,22417,22417,1292,5.8
8600000US27405,27405,ZCTA5 27405,48541,48541,48541,48541,4182,8.6
8600000US27406,27406,ZCTA5 27406,61797,61797,61797,61797,4779,7.7
8600000US27407,27407,ZCTA5 27407,49684,49684,49684,49684,7123,14.3
8600000US27408,27408,ZCTA5 27408,18276,18276,18276,18276,572,3.1
8600000US27409,27409,ZCTA5 27409,17307,17307,17307,17307,1345,7.8
8600000US27410,27410,ZCTA5 27410,55981,55981,55981,55981,3432,6.1
8600000US27455,27455,ZCTA5 27455,28514,28514,28514,28514,978,3.4
8600000US27501,27501,ZCTA5 27501,20978,20978,20978,20978,3139,15
8600000US27502,27502,ZCTA5 27502,38104,38104,38104,38104,2973,7.8
8600000US27503,27503,ZCTA5 27503,6056,6056,6056,6056,473,7.8
8600000US27504,27504,ZCTA5 27504,15435,15435,15435,15435,2474,16
8600000US27505,27505,ZCTA5 27505,6066,6066,6066,6066,799,13.2
8600000US27507,27507,ZCTA5 27507,1544,1544,1544,1544,132,8.5
8600000US27508,27508,ZCTA5 27508,1434,1434,1434,1434,62,4.3
8600000US27509,27509,ZCTA5 27509,6047,6047,6047,6047,798,13.2
8600000US27510,27510,ZCTA5 27510,15397,15397,15397,15397,1721,11.2
8600000US27511,27511,ZCTA5 27511,34916,34916,34916,34916,5701,16.3
8600000US27513,27513,ZCTA5 27513,44491,44491,44491,44491,3440,7.7
8600000US27514,27514,ZCTA5 27514,31659,31659,31659,31659,2268,7.2
8600000US27516,27516,ZCTA5 27516,41460,41460,41460,41460,2597,6.3
8600000US27517,27517,ZCTA5 27517,24162,24162,24162,24162,1945,8
8600000US27518,27518,ZCTA5 27518,20506,20506,20506,20506,500,2.4
8600000US27519,27519,ZCTA5 27519,52464,52464,52464,52464,2359,4.5
8600000US27520,27520,ZCTA5 27520,40116,40116,40116,40116,3973,9.9
8600000US27521,27521,ZCTA5 27521,6237,6237,6237,6237,996,16
8600000US27522,27522,ZCTA5 27522,11989,11989,11989,11989,1277,10.7
8600000US27523,27523,ZCTA5 27523,11310,11310,11310,11310,409,3.6
8600000US27524,27524,ZCTA5 27524,13936,13936,13936,13936,2527,18.1
8600000US27525,27525,ZCTA5 27525,14736,14736,14736,14736,1478,10
8600000US27526,27526,ZCTA5 27526,44970,44970,44970,44970,4038,9
8600000US27527,27527,ZCTA5 27527,22798,22798,22798,22798,1736,7.6
8600000US27529,27529,ZCTA5 27529,47683,47683,47683,47683,4919,10.3
8600000US27530,27530,ZCTA5 27530,38928,38928,38928,38928,2209,5.7
8600000US27531,27531,ZCTA5 27531,800,800,800,800,75,9.4
8600000US27534,27534,ZCTA5 27534,32727,32727,32727,32727,3106,9.5
8600000US27536,27536,ZCTA5 27536,16574,16574,16574,16574,1108,6.7
8600000US27537,27537,ZCTA5 27537,24666,24666,24666,24666,2250,9.1
8600000US27539,27539,ZCTA5 27539,22303,22303,22303,22303,2384,10.7
8600000US27540,27540,ZCTA5 27540,35890,35890,35890,35890,2670,7.4
8600000US27541,27541,ZCTA5 27541,4066,4066,4066,4066,199,4.9
8600000US27542,27542,ZCTA5 27542,9813,9813,9813,9813,1024,10.4
8600000US27544,27544,ZCTA5 27544,4667,4667,4667,4667,7,0.1
8600000US27545,27545,ZCTA5 27545,26344,26344,26344,26344,4621,17.5
8600000US27546,27546,ZCTA5 27546,20838,20838,20838,20838,1553,7.5
8600000US27549,27549,ZCTA5 27549,24308,24308,24308,24308,1755,7.2
8600000US27551,27551,ZCTA5 27551,1755,1755,1755,1755,9,0.5
8600000US27553,27553,ZCTA5 27553,2404,2404,2404,2404,58,2.4
8600000US27555,27555,ZCTA5 27555,660,660,660,660,21,3.2
8600000US27556,27556,ZCTA5 27556,156,156,156,156,0,0
8600000US27557,27557,ZCTA5 27557,6972,6972,6972,6972,1573,22.6
8600000US27559,27559,ZCTA5 27559,2330,2330,2330,2330,254,10.9
8600000US27560,27560,ZCTA5 27560,30820,30820,30820,30820,1925,6.2
8600000US27562,27562,ZCTA5 27562,1660,1660,1660,1660,0,0
8600000US27563,27563,ZCTA5 27563,5207,5207,5207,5207,105,2
8600000US27565,27565,ZCTA5 27565,24609,24609,24609,24609,1211,4.9
8600000US27568,27568,ZCTA5 27568,626,626,626,626,0,0
8600000US27569,27569,ZCTA5 27569,7769,7769,7769,7769,702,9
8600000US27571,27571,ZCTA5 27571,6125,6125,6125,6125,186,3
8600000US27572,27572,ZCTA5 27572,7070,7070,7070,7070,15,0.2
8600000US27573,27573,ZCTA5 27573,11203,11203,11203,11203,1103,9.8
8600000US27574,27574,ZCTA5 27574,14444,14444,14444,14444,349,2.4
8600000US27576,27576,ZCTA5 27576,17251,17251,17251,17251,4363,25.3
8600000US27577,27577,ZCTA5 27577,24351,24351,24351,24351,4150,17
8600000US27581,27581,ZCTA5 27581,4941,4941,4941,4941,398,8.1
8600000US27582,27582,ZCTA5 27582,381,381,381,381,0,0
8600000US27583,27583,ZCTA5 27583,6755,6755,6755,6755,134,2
8600000US27587,27587,ZCTA5 27587,64368,64368,64368,64368,3658,5.7
8600000US27589,27589,ZCTA5 27589,8200,8200,8200,8200,544,6.6
8600000US27591,27591,ZCTA5 27591,19984,19984,19984,19984,3660,18.3
8600000US27592,27592,ZCTA5 27592,16186,16186,16186,16186,2146,13.3
8600000US27596,27596,ZCTA5 27596,18791,18791,18791,18791,952,5.1
8600000US27597,27597,ZCTA5 27597,23922,23922,23922,23922,3520,14.7
8600000US27601,27601,ZCTA5 27601,10061,10061,10061,10061,694,6.9
8600000US27603,27603,ZCTA5 27603,53693,53693,53693,53693,7331,13.7
8600000US27604,27604,ZCTA5 27604,46908,46908,46908,46908,8777,18.7
8600000US27605,27605,ZCTA5 27605,5069,5069,5069,5069,149,2.9
8600000US27606,27606,ZCTA5 27606,46321,46321,46321,46321,3969,8.6
8600000US27607,27607,ZCTA5 27607,29067,29067,29067,29067,1391,4.8
8600000US27608,27608,ZCTA5 27608,11343,11343,11343,11343,129,1.1
8600000US27609,27609,ZCTA5 27609,33103,33103,33103,33103,3678,11.1
8600000US27610,27610,ZCTA5 27610,75991,75991,75991,75991,12814,16.9
8600000US27612,27612,ZCTA5 27612,37384,37384,37384,37384,2919,7.8
8600000US27613,27613,ZCTA5 27613,43484,43484,43484,43484,2068,4.8
8600000US27614,27614,ZCTA5 27614,33242,33242,33242,33242,1667,5
8600000US27615,27615,ZCTA5 27615,42863,42863,42863,42863,2315,5.4
8600000US27616,27616,ZCTA5 27616,52679,52679,52679,52679,10313,19.6
8600000US27617,27617,ZCTA5 27617,18380,18380,18380,18380,1061,5.8
8600000US27701,27701,ZCTA5 27701,23027,23027,23027,23027,4421,19.2
8600000US27703,27703,ZCTA5 27703,49816,49816,49816,49816,9514,19.1
8600000US27704,27704,ZCTA5 27704,37522,37522,37522,37522,6194,16.5
8600000US27705,27705,ZCTA5 27705,49426,49426,49426,49426,7292,14.8
8600000US27707,27707,ZCTA5 27707,51022,51022,51022,51022,7958,15.6
8600000US27709,27709,ZCTA5 27709,1173,1173,1173,1173,0,0
8600000US27712,27712,ZCTA5 27712,21168,21168,21168,21168,1195,5.6
8600000US27713,27713,ZCTA5 27713,52711,52711,52711,52711,4292,8.1
8600000US27801,27801,ZCTA5 27801,20279,20279,20279,20279,190,0.9
8600000US27803,27803,ZCTA5 27803,19187,19187,19187,19187,626,3.3
8600000US27804,27804,ZCTA5 27804,29804,29804,29804,29804,1707,5.7
8600000US27805,27805,ZCTA5 27805,4053,4053,4053,4053,203,5
8600000US27806,27806,ZCTA5 27806,2666,2666,2666,2666,3,0.1
8600000US27807,27807,ZCTA5 27807,6786,6786,6786,6786,1669,24.6
8600000US27808,27808,ZCTA5 27808,1810,1810,1810,1810,0,0
8600000US27809,27809,ZCTA5 27809,4702,4702,4702,4702,271,5.8
8600000US27810,27810,ZCTA5 27810,4510,4510,4510,4510,600,13.3
8600000US27812,27812,ZCTA5 27812,2735,2735,2735,2735,72,2.6
8600000US27813,27813,ZCTA5 27813,770,770,770,770,55,7.1
8600000US27814,27814,ZCTA5 27814,2162,2162,2162,2162,166,7.7
8600000US27816,27816,ZCTA5 27816,2373,2373,2373,2373,62,2.6
8600000US27817,27817,ZCTA5 27817,7129,7129,7129,7129,145,2
8600000US27818,27818,ZCTA5 27818,1344,1344,1344,1344,0,0
8600000US27819,27819,ZCTA5 27819,281,281,281,281,26,9.3
8600000US27820,27820,ZCTA5 27820,2598,2598,2598,2598,16,0.6
8600000US27821,27821,ZCTA5 27821,367,367,367,367,0,0
8600000US27822,27822,ZCTA5 27822,8508,8508,8508,8508,346,4.1
8600000US27823,27823,ZCTA5 27823,8225,8225,8225,8225,32,0.4
8600000US27824,27824,ZCTA5 27824,2012,2012,2012,2012,268,13.3
8600000US27825,27825,ZCTA5 27825,64,64,64,64,0,0
8600000US27826,27826,ZCTA5 27826,1156,1156,1156,1156,16,1.4
8600000US27827,27827,ZCTA5 27827,66,66,66,66,0,0
8600000US27828,27828,ZCTA5 27828,8745,8745,8745,8745,317,3.6
8600000US27829,27829,ZCTA5 27829,1586,1586,1586,1586,28,1.8
8600000US27830,27830,ZCTA5 27830,4685,4685,4685,4685,373,8
8600000US27831,27831,ZCTA5 27831,3487,3487,3487,3487,83,2.4
8600000US27832,27832,ZCTA5 27832,2759,2759,2759,2759,51,1.8
8600000US27834,27834,ZCTA5 27834,57038,57038,57038,57038,3690,6.5
8600000US27837,27837,ZCTA5 27837,6168,6168,6168,6168,328,5.3
8600000US27839,27839,ZCTA5 27839,3503,3503,3503,3503,40,1.1
8600000US27840,27840,ZCTA5 27840,517,517,517,517,30,5.8
8600000US27841,27841,ZCTA5 27841,25,25,25,25,0,0
8600000US27842,27842,ZCTA5 27842,1456,1456,1456,1456,0,0
8600000US27843,27843,ZCTA5 27843,1112,1112,1112,1112,0,0
8600000US27844,27844,ZCTA5 27844,3235,3235,3235,3235,102,3.2
8600000US27845,27845,ZCTA5 27845,2883,2883,2883,2883,71,2.5
8600000US27846,27846,ZCTA5 27846,3247,3247,3247,3247,219,6.7
8600000US27847,27847,ZCTA5 27847,701,701,701,701,0,0
8600000US27849,27849,ZCTA5 27849,1523,1523,1523,1523,8,0.5
8600000US27850,27850,ZCTA5 27850,6907,6907,6907,6907,303,4.4
8600000US27851,27851,ZCTA5 27851,5329,5329,5329,5329,554,10.4
8600000US27852,27852,ZCTA5 27852,3399,3399,3399,3399,266,7.8
8600000US27853,27853,ZCTA5 27853,243,243,243,243,0,0
8600000US27855,27855,ZCTA5 27855,5862,5862,5862,5862,290,4.9
